Word,In Anki?
ความสัมพันธ์,False
เที่ยวบิน,False
อันตราย,True
เรือ,False
ด้าน,False
คว้า,False
จนกระทั่ง,False
ที่ชื่นชอบ,False
ชอบ,True
มกราคม,False
เป็นอิสระ,False
ปริมาณ,False
เช้า,True
จำนวนมาก,False
ด้านหน้า,False
ออนไลน์,False
โรงภาพยนตร์,False
ความเร็ว,False
รับรู้,False
ตัวตน,False
ความต้องการ,False
พิเศษ,True
ค่าใช้จ่าย,False
อารักขา,False
สาธิต,False
อย่างเต็มที่,False
วันอังคาร,False
สิ่งอำนวยความสะดวก,False
ฟาร์ม,False
จิตใจ,False
สนุก,False
พัน,True
สิงหาคม,False
จ้าง,True
แสงสว่าง,False
ลิงค์,False
รองเท้า,True
สถาบัน,False
ด้านล่าง,False
การดำรงชีวิต,False
ยุโรป,False
หนึ่งในสี่,False
โดยทั่วไป,False
ป่า,True
หลายรายการ,False
โพล,False
ป่า,True
วัด,True
สองครั้ง,False
ข้าม,True
พื้นหลัง,False
ชำระ,True
ฤดูหนาว,True
จุดสนใจ,False
ประธานาธิบดี,False
ดำเนินงาน,False
เพศสัมพันธ์,False
ดู,True
รายวัน,False
ร้านค้า,False
ข้างต้น,False
แผนก,False
ช้า,True
คำแนะนำ,False
ปฏิกิริยา,False
บาดเจ็บ,False
มัน,True
ตั๋ว,True
ระดับ,False
ว้าว,False
การเกิด,False
จิตรกรรม,False
ผล,False
ศัตรู,False
ความเสียหาย,False
สิ่งมีชีวิต,False
พายุ,False
รูปร่าง,False
ชาม,True
คณะกรรมการ,False
กัปตัน,False
หู,True
กองทหาร,False
หญิง,False
ไม้,True
อบอุ่น,True
ทำความสะอาด,True
ตะกั่ว,False
รัฐมนตรี,False
เพื่อนบ้าน,True
ขนาดเล็ก,False
จิต,False
ซอฟต์แวร์,False
ยินดี,False
หา,True
ลอร์ด,False
ขับ,True
อุณหภูมิ,False
เงียบ,True
การแพร่กระจาย,False
สว่าง,False
ตัด,True
อิทธิพล,False
เตะ,True
ประจำปี,False
ขั้นตอน,False
เคารพ,False
คลื่น,False
ธรรมเนียม,False
ข่มขู่,False
หลัก,False
แปลก,False
นักแสดงชาย,False
ตำหนิ,False
คล่องแคล่ว,False
แมว,True
ขึ้นอยู่กับ,False
รสบัส,False
เสื้อผ้า,True
ธุระ,True
ติดต่อ,False
หมวดหมู่,False
หัวข้อ,False
ชัยชนะ,False
โดยตรง,False
ต่อ,True
แผนที่,True
ไข่,True
ทำให้มั่นใจ,False
ทั่วไป,True
การแสดงออก,False
อดีต,False
การประชุม,True
การแข่งขัน,False
อาจจะ,True
เทคนิค,False
ของฉัน,False
เฉลี่ย,False
ตั้งใจ,True
เป็นไปไม่ได้,False
ศีลธรรม,False
เชิงวิชาการ,False
ไวน์,True
เข้าใกล้,False
อย่างใด,False
รวมตัว,False
วิทยาศาสตร์,False
แอฟริกัน,False
ทำอาหาร,True
มีส่วนร่วม,False
เกย์,False
เหมาะสม,False
ความเยาว์,False
ชุด,True
ตรง,True
สภาพอากาศ,False
แนะนำ,True
ยา,True
นิยาย,False
ชัดเจน,False
วันพฤหัสบดี,False
แลกเปลี่ยน,False
สำรวจ,False
ขยาย,False
อ่าว,True
เชิญชวน,False
ผูก,False
อา,True
เป็นของ,False
รับ,True
กว้าง,False
บทสรุป,False
ความคืบหน้า,False
เซอร์ไพรส์,False
การประเมิน,False
รอยยิ้ม,False
ลักษณะเฉพาะ,False
เงินสด,True
ป้องกัน,False
ปอนด์,False
ถูกต้อง,False
แต่งงานแล้ว,False
คู่,True
เล็กน้อย,False
เงินกู้,False
หมู่บ้าน,False
ครึ่ง,True
สูท,False
ความต้องการ,False
ประวัติศาสตร์,True
ความหมาย,False
พยายาม,True
จัดหา,False
ยก,True
ตัวเราเอง,False
น้ำผึ้ง,False
กระดูก,False
ผลที่ตามมา,False
มีเอกลักษณ์,False
ต่อไป,False
ระเบียบข้อบังคับ,False
รางวัล,True
ล่าง,False
ขอโทษ,False
คุ้นเคย,False
ห้องเรียน,False
ค้นหา,False
อ้างอิง,False
โผล่ออกมา,False
ยาว,True
อาหารกลางวัน,False
ผู้พิพากษา,False
โฆษณา,False
ความต้องการ,False
คำแนะนำ,False
ภาวะฉุกเฉิน,False
กำลังคิด,False
การท่องเที่ยว,False
ภาษาฝรั่งเศส,False
รวมกัน,False
ดวงจันทร์,False
เศร้า,True
ที่อยู่,False
ธันวาคม,False
ที่ไหนก็ได้,True
ไก่,True
เชื้อเพลิง,False
รถไฟ,True
ใช้ในทางที่ผิด,False
การก่อสร้าง,False
วันพุธ,False
ลิงค์,False
สมควรได้รับ,False
มีชื่อเสียง,False
การแทรกแซง,False
ยิ่งใหญ่,False
เยี่ยม,True
ยืนยัน,False
โชคดี,False
ยืนกราน,False
ชายฝั่ง,False
ภูมิใจ,True
ปิดบัง,False
ที่สี่,False
ตำรวจ,False
โกรธ,True
พื้นเมือง,False
สูงสุด,False
เบสบอล,False
แต่,True
อีเมล,False
อุบัติเหตุ,False
ด้านหน้า,False
หน้าที่,False
กำลังเติบโต,False
การต่อสู้,False
รายได้,True
ขยาย,False
หัวหน้า,True
ปล่อย,False
แนวโน้ม,False
แหวน,True
ทำซ้ำ,False
ลมหายใจ,False
นิ้ว,False
คอ,True
แกน,False
ย่ำแย่,False
พันล้าน,False
ค่อนข้าง,False
ซับซ้อน,False
กด,False
นางสาว,False
ช้า,True
อ่อน,False
สร้าง,False
อย่างที่สุด,False
ล่าสุด,True
ดื่ม,True
ตลอดไป,False
องค์กร,False
ลึก,False
ชอบมากกว่า,True
ยกเว้น,False
ราคาถูก,False
วรรณกรรม,False
โดยตรง,False
นายกเทศมนตรี,False
ชาย,False
ความสำคัญ,True
บันทึก,False
อันตราย,True
ทางอารมณ์,False
เข่า,True
ตูด,True
การจับกุม,False
การจราจร,False
ร่วมเพศ,False
ข้างนอก,True
ตอนนี้,True
รถไฟ,True
จาน,True
อุปกรณ์,False
เลือก,True
ไฟล์,False
สตูดิโอ,False
เเพง,False
ความลับ,False
เครื่องยนต์,False
รับเลี้ยง,False
โชค,False
ทาง,True
บ่ายโมง,False
แผงหน้าปัด,False
ฮีโร่,False
วงกลม,False
นักวิจารณ์,False
แก้ปัญหา,False
ไม่ว่าง,False
ตอน,True
กลับ,True
ตรวจสอบ,False
ความต้องการ,False
นักการเมือง,False
ฝน,True
เพื่อนร่วมงาน,False
หายไป,False
เบียร์,True
ทำนาย,False
ออกกำลังกาย,True
เหนื่อย,False
ประชาธิปไตย,False
ในที่สุด,False
การตั้งค่า,False
ให้เกียรติ,False
ผลงาน,False
น่าเสียดาย,False
ธีม,False
ปัญหา,False
ชาย,False
ทำความสะอาด,True
ยูไนเต็ด,False
สระน้ำ,False
เกี่ยวกับการศึกษา,False
ว่างเปล่า,False
สะดวกสบาย,False
สอบสวน,False
มีประโยชน์,False
กระเป๋า,True
ดิจิทัล,False
มากมาย,False
ทั้งหมด,False
กลัว,True
จ่ายได้,False
น้ำตาล,True
การสอน,False
ซึ่งอนุรักษ์นิยม,False
ประธาน,False
ข้อผิดพลาด,False
สะพาน,True
สูง,True
โดยเฉพาะ,False
ดอกไม้,False
แม้ว่า,False
จักรวาล,False
สด,True
รับทราบ,False
ขีดจำกัด,False
ความคุ้มครอง,False
ลูกทีม,False
ค้นหา,False
สมดุล,False
เท่ากัน,False
ริมฝีปาก,False
เอียง,False
โซน,False
งานแต่งงาน,True
สำเนา,False
คะแนน,False
เรื่องตลก,False
ใช้แล้ว,False
แจ่มใส,False
หมี,True
มื้อ,False
ทบทวน,False
ชนกลุ่มน้อย,False
ภาพ,False
นอน,True
ภาษารัสเซีย,False
ชุด,True
ปล่อย,False
โซเวียต,False
กำไร,True
ท้าทาย,False
ระมัดระวัง,False
เพศ,False
เทป,False
มหาสมุทร,True
ไม่ระบุ,False
เจ้าภาพ,False
ยินยอม,False
สถานการณ์,True
ช้า,True
เจ้านาย,False
ประกาศ,False
ภายในประเทศ,False
ชา,False
จัดระเบียบ,False
ภาษาอังกฤษ,True
ไม่ใช่ทั้งสองอย่าง,False
ทั้ง,True
เป็นทางการ,False
ล้อมรอบ,False
มารยาท,False
น่าประหลาดใจ,False
เปอร์เซ็นต์,False
มโหฬาร,False
คลาวด์,False
ผู้ชนะ,False
ซื่อสัตย์,False
มาตรฐาน,False
เสนอ,False
พึ่งพา,False
บวก,False
ประโยค,False
ขอ,True
รูปร่าง,False
เกี่ยวกับ,False
ยอดเยี่ยม,True
อาชญากร,False
เกลือ,True
ความงาม,False
ขวด,True
ส่วนประกอบ,False
ภายใต้,False
ค่าธรรมเนียม,False
ชาวยิว,True
ของคุณ,True
แห้ง,False
เต้นรำ,False
เสื้อ,True
เคล็ดลับ,True
พลาสติก,False
ชาวอินเดีย,False
เครื่องหมาย,False
ฟัน,True
เนื้อ,True
ความเครียด,False
ผิดกฎหมาย,False
อย่างมีนัยสำคัญ,False
กุมภาพันธ์,False
รัฐธรรมนูญ,False
คำนิยาม,False
ลุง,True
โลหะ,False
อัลบั้ม,False
ตัวเอง,False
สมมติ,False
นักลงทุน,False
ผลไม้,True
ศักดิ์สิทธิ์,False
โต๊ะ,True
ตะวันออก,False
หุบเขา,False
ส่วนใหญ่,False
การทำแท้ง,False
บท,False
ความมุ่งมั่น,False
ฉลอง,False
จับกุม,False
เต้นรำ,False
ไพรม์,False
ในเมือง,False
ภายใน,False
รบกวน,False
ข้อเสนอ,False
กะ,False
ความจุ,False
รู้สึกผิด,False
เตือน,False
อิทธิพล,False
อ่อนแอ,True
ยกเว้น,False
คาทอลิก,False
จมูก,True
ตัวแปร,False
การประชุม,True
คณะลูกขุน,False
ราก,False
เหตุการณ์,False
ปีน,False
การได้ยิน,False
ทุกที่,False
การชำระเงิน,False
หมี,True
สรุป,False
กรีดร้อง,False
การผ่าตัด,False
เงา,False
พยาน,False
เพิ่มมากขึ้น,False
หน้าอก,False
การแก้ไข,False
สี,False
ความลับ,False
ร้องทุกข์,False
ขอบเขต,False
ความสุข,False
พยักหน้า,False
วันหยุด,False
สุดยอด,False
ความสามารถพิเศษ,False
อย่างจำเป็น,False
เสรีนิยม,False
ความคาดหวัง,False
ขี่,True
กล่าวโทษ,False
เคาะ,False
ก่อนหน้านี้,False
ปีก,True
บริษัท,True
ภาค,True
อ้วน,True
การทดลอง,False
การแข่งขัน,False
บาง,True
ชาวนา,False
หายาก,False
ภาษาอังกฤษ,True
ความมั่นใจ,False
พวง,False
เดิมพัน,False
อ้าง,False
ภาคเหนือ,False
ลำโพง,False
หน้าอก,False
ผลงาน,False
ใบไม้,True
ความคิดสร้างสรรค์,False
ปฏิสัมพันธ์,False
หมวก,True
สงสัย,False
สัญญา,True
ไล่ตาม,False
โดยรวม,False
พยาบาล,True
คำถาม,True
ระยะยาว,False
ยีน,False
บรรจุุภัณฑ์,False
แปลก,False
ความยาก,False
แทบจะไม่,False
พ่อ,True
ประมาณการ,False
รายการ,True
ยุค,False
ความคิดเห็น,False
ช่วยเหลือ,False
vs,False
ลงทุน,False
ส่วนตัว,True
ความคิด,True
คำอธิบาย,False
สนามบิน,True
เชื่อมต่อ,False
เปิดเผย,True
ล็อค,False
โน้มน้าวใจ,False
ช่อง,False
อย่างระมัดระวัง,False
น้ำตา,False
อสังหาริมทรัพย์,False
อักษรย่อ,False
เสนอ,False
ซื้อ,True
แนะนำ,True
ออกมา,False
ของเขา,True
พันธบัตร,False
วันเกิด,True
การท่องเที่ยว,False
อธิษฐาน,False
การปรับปรุง,False
โบราณ,False
ควร,True
หนี,True
เส้นทาง,False
สีน้ำตาล,True
แฟชั่น,False
ระยะเวลา,False
แผ่น,False
เงินทุน,False
ในขณะเดียวกัน,False
ความผิดพลาด,False
แทบจะไม่,False
กำจัด,False
การเคลื่อนไหว,False
จำเป็น,True
ห่างกัน,False
การผสมผสาน,False
ถูก จำกัด,False
คำอธิบาย,False
ผสม,True
หิมะ,True
ดำเนินการ,False
สวย,True
เหมาะสม,False
ส่วนหนึ่ง,False
การตลาด,False
อนุมัติ,False
อื่น ๆ,False
ระเบิด,False
ลื่น,False
ภูมิภาค,False
ขาด,True
กล้ามเนื้อ,False
ติดต่อ,False
ลุกขึ้น,False
เท็จ,False
เป็นไปได้,False
การสร้าง,False
โดยทั่วไป,False
การใช้จ่าย,False
อุปกรณ์,False
มวล,False
ไกล,True
หนา,False
จูบ,False
เพิ่มขึ้น,False
สร้างแรงบันดาลใจ,False
แยก,False
เสียงรบกวน,False
สีเหลือง,True
จุดมุ่งหมาย,False
อีเมล,False
วงจร,False
สัญญาณ,False
แอป,False
ทอง,True
ปฏิเสธ,True
แจ้ง,True
การรับรู้,False
ผู้มาเยือน,False
หล่อ,True
ตัดกัน,False
คำพิพากษา,False
หมายถึง,True
พักผ่อน,False
ตัวแทน,True
ผ่าน,True
ระบอบการปกครอง,False
เพียง,False
โปรดิวเซอร์,False
โว้ว,False
เส้นทาง,False
โกหก,True
ทั่วไป,True
นักวิเคราะห์,False
บัญชีผู้ใช้,False
เลือก,True
กลิ่น,True
หญิง,False
การดำรงชีวิต,False
ความพิการ,False
การเปรียบเทียบ,False
มือ,True
เรตติ้ง,False
วิทยาเขต,False
ประเมิน,False
แข็ง,False
สาขา,False
โกรธ,True
ค่อนข้าง,False
สุภาพบุรุษ,False
ฝ่ายค้าน,False
เร็ว,True
สงสัย,False
ที่ดิน,False
ตี,True
กัน,True
นักกีฬา,False
เปิด,True
คำอธิษฐาน,False
บ่อย,True
จ้าง,True
บาสเกตบอล,False
ที่มีอยู่,False
การปฎิวัติ,False
คลิก,False
อารมณ์,True
เพศสัมพันธ์,False
แพลตฟอร์ม,False
ด้านหลัง,False
กรอบ,False
อุทธรณ์,False
อ้าง,False
ศักยภาพ,False
การต่อสู้,False
ยี่ห้อ,False
เปิดใช้งาน,False
กฎหมาย,False
ส่วนที่เพิ่มเข้าไป,False
แล็บ,False
ต่อต้าน,False
แถว,False
การตรวจคนเข้าเมือง,False
สินทรัพย์,False
การสังเกต,False
ออนไลน์,False
รสชาติ,False
ปฏิเสธ,True
ดึงดูด,False
ฮา,False
สำหรับ,False
ครัวเรือน,False
แยก,False
หายใจ,False
การดำรงอยู่,False
กระจก,False
นักบิน,True
ยืน,True
การบรรเทา,False
นม,True
คำเตือน,False
สวรรค์,False
ไหล,False
อย่างแท้จริง,False
ล้มเลิก,False
แคลอรี่,False
เมล็ดพันธุ์,False
กว้างใหญ่,False
จักรยาน,True
เยอรมัน,False
นายจ้าง,False
ลาก,False
เทคนิค,False
ภัยพิบัติ,False
แสดง,False
ขาย,True
ห้องน้ำ,True
ประสบความสำเร็จ,False
สม่ำเสมอ,False
กำหนดการ,False
การบังคับใช้,False
อาหาร,True
เครื่องหมาย,False
ความเงียบ,False
นักข่าว,True
คัมภีร์ไบเบิล,False
ราชินี,True
การแบ่ง,False
ค่าใช้จ่าย,False
ครีม,False
การเปิดเผย,False
ลำดับความสำคัญ,False
ดิน,False
นางฟ้า,False
การเดินทาง,False
เชื่อมั่น,False
ที่เกี่ยวข้อง,False
ถัง,True
ชีส,False
กำหนดการ,False
ห้องนอน,True
โทน,False
การเลือก,False
วันที่,False
อย่างสมบูรณ์แบบ,False
ล้อ,False
ช่องว่าง,False
ทหารผ่านศึก,False
ด้านล่าง,False
ไม่เห็นด้วย,False
ลักษณะเฉพาะ,False
โปรตีน,False
ปณิธาน,False
ทั้งหมด,False
คำนึงถึง,False
น้อยลง,False
วิศวกร,True
เดิน,True
จาน,True
ของเสีย,False
พิมพ์,False
ภาวะซึมเศร้า,False
เพื่อน,True
อ้วน,True
ปัจจุบัน,False
บน,True
ห่อ,True
ผู้บริหารสูงสุด,False
ภาพ,False
ความคิดริเริ่ม,False
รีบ,True
ประตู,True
ช้า,True
เมื่อไหร่ก็ได้,True
รายการ,True
ญี่ปุ่น,False
สีเทา,True
ความช่วยเหลือ,False
ความสูง,False
แข่งขัน,False
กฎ,False
เนื่องจาก,False
โดยพื้นฐานแล้ว,False
ประโยชน์,True
เฟส,False
ซึ่งอนุรักษ์นิยม,False
ฟื้นตัว,False
วิจารณ์,False
คณะ,False
ผลสัมฤทธิ์,False
แอลกอฮอล์,False
การบำบัด,False
ความผิด,False
สัมผัส,False
นักฆ่า,False
บุคลิกภาพ,False
ภูมิประเทศ,False
อย่างลึกซึ้ง,False
มีเหตุผล,False
เร็ว ๆ นี้,False
ดูด,False
การเปลี่ยนแปลง,False
ยุติธรรม,False
คอลัมน์,False
ล้าง,True
ปุ่ม,False
ฝ่ายตรงข้าม,False
เท,True
ผู้อพยพ,False
แรก,True
การกระจาย,False
กอล์ฟ,False
ตั้งครรภ์,False
ไม่สามารถ,False
ทางเลือก,False
ที่ชื่นชอบ,False
หยุด,True
รุนแรง,False
ส่วน,True
ได้รับ,False
ฆ่าตัวตาย,False
ยืด,False
ขาดดุล,False
อาการ,False
แสงอาทิตย์,False
ร้องเรียน,False
มีความสามารถ,False
วิเคราะห์,False
กลัว,True
ผู้สนับสนุน,False
ขุด,False
ยี่สิบ,True
แกล้งทำ,False
ปรัชญา,False
วัยเด็ก,False
ต่ำกว่า,False
ดี,True
ข้างนอก,True
มืด,False
ความมั่งคั่ง,False
สวัสดิการ,False
ความยากจน,False
อัยการ,False
จิตวิญญาณ,False
สองเท่า,False
ประเมิน,False
มวล,False
อิสราเอล,True
กะ,False
ตอบ,False
เจ้าชู้,False
แสดง,False
มีด,True
กลม,False
เทคโนโลยี,False
นักสืบ,False
หีบห่อ,False
ความผิดปกติ,False
สิ่งมีชีวิต,False
น้ำตา,False
อย่างใกล้ชิด,False
ทางอุตสาหกรรม,False
ที่อยู่อาศัย,False
ดู,True
ชิป,False
โดยไม่คำนึงถึง,False
มากมาย,False
ผูก,False
พิสัย,False
สั่งการ,False
ยิงปืน,False
โหล,False
โผล่,False
ชั้น,False
ขนมปัง,True
ข้อยกเว้น,False
ความชอบ,False
บล็อก,False
ทางหลวง,False
บริสุทธิ์,False
ผู้บัญชาการ,False
สุดขีด,False
สิ่งพิมพ์,False
รอง,False
เพื่อน,True
ชนะ,False
ความลึกลับ,False
การแข่งขันชิงแชมป์,False
ติดตั้ง,False
เรื่อง,True
เสรีภาพ,False
เจ้าภาพ,False
ข้างใต้,False
ผู้โดยสาร,True
แพทย์,False
จบการศึกษา,False
คม,False
สาร,False
บรรยากาศ,True
คน,True
มุสลิม,False
ทางเดิน,False
พริกไทย,False
เน้นย้ำ,False
สายเคเบิล,False
สี่เหลี่ยม,False
สูตรอาหาร,False
โหลด,False
ข้าง,True
หลังคา,True
ผัก,True
ทำให้สำเร็จ,False
เงียบ,True
นิสัย,False
การค้นพบ,False
ทั้งหมด,False
การกู้คืน,False
ดีเอ็นเอ,False
ได้รับ,False
อาณาเขต,False
แฟน,True
ประกอบด้วย,False
ตรง,True
แน่นอน,True
การพิสูจน์,False
ประหม่า,False
ทันที,False
ที่จอดรถ,False
บาป,False
ผิดปกติ,False
ข้าว,True
วิศวกรรม,False
ก้าวหน้า,False
สัมภาษณ์,False
ฝัง,False
นิ่ง,False
เค้ก,False
ไม่ระบุชื่อ,False
ธง,True
ร่วมสมัย,False
ดี,True
คุก,True
ชนบท,False
การแข่งขัน,False
โค้ช,False
การตีความ,False
ค่าจ้าง,False
อาหารเช้า,False
รุนแรง,False
ข้อมูลส่วนตัว,False
ประหยัด,False
รวบรัด,False
ปรับ,True
การลดน้อยลง,False
เสมอต้นเสมอปลาย,False
ช่วยเหลือ,False
ผู้หญิงเลว,False
คงที่,False
อนุญาต,False
เป็นหลัก,False
ความบันเทิง,False
ตะโกน,False
สถาบันการศึกษา,False
ช้อนชา,False
ฝัน,True
โอนย้าย,False
ตามปกติ,False
พันธมิตร,False
คลินิก,False
นับ,True
สาบาน,False
อเวนิว,False
นักบวช,False
การจ้างงาน,False
ของเสีย,False
ผ่อนคลาย,False
เป็นหนี้,False
แปลง,False
หญ้า,False
แคบ,False
ชาติพันธุ์,False
นักวิชาการ,False
ฉบับ,False
ละทิ้ง,False
ใช้ได้จริง,False
การติดเชื้อ,False
ดนตรี,False
คำแนะนำ,False
ความต้านทาน,False
ควัน,True
เจ้าชาย,False
การเจ็บป่วย,False
โอบกอด,False
ซื้อขาย,False
สาธารณรัฐ,False
อาสาสมัคร,True
เป้า,False
ทั่วไป,True
การประเมิน,False
ของฉัน,False
ตรงข้าม,False
เจ๋ง,False
สลับกัน,False
สีดำ,True
อิรัก,False
เหล็ก,False
รับรู้,False
พื้นฐาน,False
วลี,False
สมมติฐาน,False
ทราย,False
ดีไซเนอร์,False
การวางแผน,False
ชั้นนำ,False
โหมด,False
ติดตาม,False
เคารพ,False
อย่างกว้างขวาง,False
โอกาส,True
ท่า,False
ประมาณ,True
เกษียณ,False
ที่อื่น,False
งานเทศกาล,False
หมวก,True
ปลอดภัย,False
แนบ,False
กลไก,False
เจตนา,False
สถานการณ์,True
ตะโกน,False
เหลือเชื่อ,False
สเปน,False
อย่างยิ่ง,True
เชื้อชาติ,False
การขนส่ง,False
หม้อ,True
แฟน,True
การพิจารณา,False
ก่อน,True
เกษียณอายุ,False
นาน ๆ ครั้ง,False
ข้อต่อ,False
สงสัย,False
อนุรักษ์,False
มหาศาล,False
บุหรี่,False
โรงงาน,False
มีค่า,False
คลิป,False
ไฟฟ้า,False
ยักษ์,False
ทาส,False
ส่ง,False
อย่างมีประสิทธิภาพ,False
คริสเตียน,False
เฝ้าสังเกต,False
สิ่งมหัศจรรย์,False
แก้ไข,True
ที่เหลืออยู่,False
การมีส่วนร่วม,False
ลำธาร,False
กำจัด,False
ต้นทาง,False
วัยรุ่น,False
โดยเฉพาะ,False
รัฐสภา,False
ผูก,False
เสื้อโค้ท,False
หอคอย,False
ใบอนุญาต,False
ทวิตเตอร์,False
กำหนด,True
ผู้บริสุทธิ์,False
หลักสูตร,False
จดหมาย,False
ประมาณการ,False
ข้อมูลเชิงลึก,False
นักสืบ,False
ไวรัส,False
พายุเฮอริเคน,False
แม่นยำ,False
บทบัญญัติ,False
โจมตี,False
สื่อสาร,False
ข้าม,True
ต่างกันไป,False
เสื้อแจ็กเกต,False
เพิ่มขึ้น,False
เขียว,False
เท่ากัน,False
จ่าย,True
ใน,True
แสงสว่าง,False
ความหมาย,False
นิยาย,False
ประท้วง,False
มาม่า,False
แปลว่า,False
แฝด,False
กางเกง,True
อื่น,True
ข้างหน้า,True
โค้งงอ,False
ช็อก,False
ออกกำลังกาย,True
เกณฑ์,False
อาหรับ,False
สกปรก,False
แหวน,True
ของเล่น,False
ศักยภาพ,False
จู่โจม,False
จุดสูงสุด,False
ความโกรธ,False
boot,False
ดราม่า,False
เพียร์,False
ทำให้ดีขึ้น,False
คณิตศาสตร์,False
สไลด์,False
โปรดปราน,False
สีชมพู,True
ฝุ่น,False
ป้า,True
สูญหาย,False
โอกาส,True
อารมณ์,True
mm-hmm,False
การตั้งถิ่นฐาน,False
ค่อนข้าง,False
ให้เหตุผล,False
ความลึก,False
น้ำผลไม้,False
เป็นทางการ,False
แทบ,True
แกลเลอรี่,False
ความเครียด,False
คอ,True
ร่าง,False
ชื่อเสียง,False
ดัชนี,False
โดยทั่วไป,False
ความยุ่งเหยิง,False
ความสุข,False
เหล็ก,False
เครื่องยนต์,False
องค์กร,False
เงินเดือน,True
นอกจากนี้,False
ยักษ์,False
ลูกพี่ลูกน้อง,False
สามัญ,False
จบการศึกษา,False
โหล,False
วิวัฒนาการ,False
ที่เรียกว่า,False
มีประโยชน์,False
การแข่งขัน,False
น่ารัก,False
ตกปลา,False
ความวิตกกังวล,False
มืออาชีพ,True
คาร์บอน,False
เรียงความ,False
อิสลาม,False
ให้เกียรติ,False
ละคร,True
แปลก,False
ความชั่วร้าย,False
คนแปลกหน้า,False
เข็มขัด,True
กระตุ้น,False
โยน,False
ที่ห้า,False
สูตร,True
มันฝรั่ง,False
สัตว์ประหลาด,False
ควัน,True
โทรศัพท์,True
ข่มขืน,False
ปาล์ม,False
เจ็ท,False
กองทัพเรือ,False
ตื่นเต้น,True
พล็อต,False
มุม,False
วิจารณ์,False
นักโทษ,False
การลงโทษ,False
การเจรจาต่อรอง,False
สาปแช่ง,False
เนย,False
ทะเลทราย,True
ที่ซับซ้อน,False
รางวัล,True
ตาบอด,False
กำหนด,True
กระสุน,False
การรับรู้,False
ลำดับ,False
ภาพประกอบ,False
หยด,False
หีบห่อ,False
ผู้ให้บริการ,False
ร่วมเพศ,False
ผู้เยาว์,False
นักเคลื่อนไหว,False
บทกวี,False
วันหยุด,False
ชั่งน้ำหนัก,False
แก๊ง,False
ความเป็นส่วนตัว,False
นาฬิกา,True
จัด,False
การลงโทษ,False
ท้อง,True
คอนเสิร์ต,False
เดิม,False
สถิติ,False
อิเล็กทรอนิกส์,False
อย่างถูกต้อง,False
สำนัก,False
หมาป่า,False
และ/หรือ,False
คลาสสิก,False
คำแนะนำ,False
น่าตื่นเต้น,False
ผู้ผลิต,False
ที่รัก,False
ความประทับใจ,False
แตกหัก,False
แบตเตอรี่,False
เรื่องเล่า,False
กระบวนการ,False
เกิดขึ้น,False
เด็ก,True
เหล้าสาเก,False
จัดส่ง,False
ให้อภัย,False
มองเห็นได้,False
หนักมาก,False
จูเนียร์,False
ตัวแทน,True
ความหลากหลาย,False
สตริง,False
คดีความ,False
หลัง,True
น่ารัก,False
รอง,False
คืนค่า,False
เพื่อน,True
จิตวิทยา,False
นอกจากนี้,False
เข้มข้น,False
เป็นกันเอง,False
ความชั่วร้าย,False
เลน,False
หิว,True
ถั่ว,True
ซอส,True
พิมพ์,False
ครอง,False
การทดสอบ,False
เล่ห์เหลี่ยม,False
แฟนตาซี,False
ขาด,True
ก้าวร้าว,False
สัญลักษณ์,False
การยอมรับ,False
ตรวจจับ,False
ช้อนโต๊ะ,False
สร้าง,False
อืม,False
จับกุม,False
การอนุมัติ,False
เอดส์,False
ในทางตรงกันข้าม,False
แนวรับ,False
ความเป็นอิสระ,False
ขอโทษ,False
สูงสุด,False
เอเชีย,False
ดอกกุหลาบ,False
ผี,False
การมีส่วนร่วม,False
ถาวร,False
ลวด,False
กระซิบ,False
หนู,True
สายการบิน,False
ผู้สร้าง,False
วัตถุประสงค์,False
ไม่มีที่ไหนเลย,False
ทางเลือก,False
ปรากฏการณ์,False
วิวัฒนาการ,False
ไม่,False
ที่แน่นอน,False
เงิน,True
cent,False
สากล,False
วัยรุ่น,False
สำคัญ,True
ผู้ชม,False
กำหนดการ,False
น่าขัน,False
ช็อคโกแลต,False
อ่อนไหว,False
ล่าง,False
ยาย,True
ขีปนาวุธ,False
โดยประมาณ,False
รัฐธรรมนูญ,False
การผจญภัย,False
พันธุกรรม,False
ก้าวหน้า,False
ที่เกี่ยวข้อง,False
แกว่ง,False
สุดยอด,False
ผู้ผลิต,False
ไม่รู้จัก,False
เช็ด,False
พืชผล,False
การอยู่รอด,False
ไลน์,False
มิติ,False
ต้านทาน,False
ขอ,True
ม้วน,True
รูปร่าง,False
ความมืด,False
รับประกัน,False
ประวัติศาสตร์,True
นักการศึกษา,False
ขรุขระ,False
บุคลากร,False
แข่ง,False
เผชิญหน้า,False
ผู้ก่อการร้าย,False
ราชวงศ์,False
ผู้ลากมากดี,False
ครอบครอง,False
เน้น,False
เปียก,False
การทำลาย,False
ดิบ,True
ภายใน,False
ดำเนินดำเนินการต่อ,False
ละเมิด,False
แผนภูมิ,False
ก้าว,False
การเงิน,False
แชมป์,False
snap,False
สงสัย,False
ให้คำแนะนำ,False
เริ่มแรก,False
ขั้นสูง,False
ไม่น่าเป็นไปได้,False
อุปสรรค,False
สนับสนุน,False
ฉลาก,False
เข้าถึง,False
น่ากลัว,False
ภาระ,False
การละเมิด,False
ไม่เหมือน,False
งี่เง่า,False
